 # x0 xt v phi E ni ne rho nhot ncold nss difnor dWhot SWhot charge
    -15.5155	      7.6331	 0.9871	 1.303076	 0.008034	  0.27206500	  0.27169467	  0.00037033	  0.27169467	  0.00000000	  0.31579504
    -15.4534	      7.8614	 0.9937	 1.304920	 0.008119	  0.27156796	  0.27119412	  0.00037385	  0.27119412	  0.00000000	  0.31435614
    -15.3916	      8.0893	 1.0002	 1.306780	 0.008204	  0.27106767	  0.27069030	  0.00037737	  0.27069030	  0.00000000	  0.31292689
    -15.3300	      8.3166	 1.0068	 1.308655	 0.008290	  0.27056413	  0.27018323	  0.00038090	  0.27018323	  0.00000000	  0.31150720
    -15.2687	      8.5435	 1.0133	 1.310546	 0.008377	  0.27005733	  0.26967290	  0.00038443	  0.26967290	  0.00000000	  0.31009697
    -15.2076	      8.7699	 1.0198	 1.312452	 0.008465	  0.26954725	  0.26915930	  0.00038795	  0.26915930	  0.00000000	  0.30869609
    -15.1468	      8.9958	 1.0263	 1.314374	 0.008553	  0.26903391	  0.26864244	  0.00039147	  0.26864244	  0.00000000	  0.30730448
    -15.0862	      9.2213	 1.0327	 1.316312	 0.008641	  0.26851728	  0.26812230	  0.00039498	  0.26812230	  0.00000000	  0.30592203
    -15.0259	      9.4462	 1.0391	 1.318266	 0.008730	  0.26799737	  0.26759890	  0.00039848	  0.26759890	  0.00000000	  0.30454865
    -14.9657	      9.6707	 1.0455	 1.320236	 0.008820	  0.26747417	  0.26707222	  0.00040196	  0.26707222	  0.00000000	  0.30318424
    -14.9059	      9.8948	 1.0519	 1.322222	 0.008911	  0.26694768	  0.26654227	  0.00040541	  0.26654227	  0.00000000	  0.30182872
    -14.8462	     10.1184	 1.0583	 1.324225	 0.009002	  0.26641788	  0.26600904	  0.00040884	  0.26600904	  0.00000000	  0.30048198
    -14.7869	     10.3415	 1.0646	 1.326244	 0.009093	  0.26588479	  0.26547254	  0.00041225	  0.26547254	  0.00000000	  0.29914395
    -14.7277	     10.5642	 1.0709	 1.328279	 0.009186	  0.26534838	  0.26493276	  0.00041562	  0.26493276	  0.00000000	  0.29781453
    -14.6688	     10.7865	 1.0772	 1.330331	 0.009278	  0.26480867	  0.26438972	  0.00041895	  0.26438972	  0.00000000	  0.29649362
